coordinate	CB45_CPT0H.sorted.dedup.bam	CB45_CPT2H.sorted.dedup.bam	CB45_CPT4H.sorted.dedup.bam	CEM_CPT0H.sorted.dedup.bam	CEM_CPT2H.sorted.dedup.bam	CEM_CPT4H.sorted.dedup.bam
chr6:167412058-167413283	6.391991	7.490153	4.510550	5.322449	11.538462	14.560599
chr6:167469948-167470117	4.577425	2.180006	4.011634	2.366864	1.934456	1.207584
chr6:167702359-167702527	2.021563	1.879699	1.412429	3.095238	2.174908	2.915452
chr6:167764489-167765102	1.969898	1.745800	1.658971	1.598695	2.352867	3.295935
chr6:167846458-167846676	3.115804	3.701916	4.276163	6.146789	3.087509	3.651002
chr6:167846839-167847008	2.791113	1.453337	1.905526	0.710059	3.982704	2.294409
chr6:168052111-168052246	2.375961	0.779727	2.636535	1.629629	1.851852	1.209373
chr6:168099883-168100300	1.809873	1.724936	1.503882	1.870504	3.043719	2.006558
chr6:168106898-168107531	4.471072	3.547573	3.106006	2.717219	4.162109	3.643163
chr6:168227376-168227941	2.337619	2.204627	1.559922	1.522124	3.744044	2.600686
chr6:168378182-168378458	3.213016	2.224765	2.947679	2.826087	2.717391	0.887312
chr6:169784334-169784470	0.416204	1.805985	0.747757	1.911765	0.424208	0.900360
chr6:169956811-169957419	2.917081	3.145199	2.759813	2.138158	3.384362	3.692266
chr6:169984177-169984383	3.114123	1.873616	2.221491	2.524272	1.213592	1.486031
chr6:170101718-170102696	3.993518	5.220106	3.362102	4.417178	10.657543	11.685656
chr6:170123378-170125080	1.895661	2.855258	2.121134	1.856639	4.700353	5.036092
chr6:170151415-170152205	4.537855	4.308239	2.853465	3.924051	8.300876	10.462412
chr6:170193554-170193815	4.265163	2.487061	2.597571	1.685824	3.831418	4.300570
chr6:170206699-170207531	3.877903	3.669028	2.485332	2.716346	6.633691	10.596546
chr6:170268661-170268813	3.848064	3.347184	3.456735	3.815789	6.199393	3.088077
chr6:170461300-170461663	8.368418	5.219661	7.657468	8.650138	5.986438	5.228538
chr6:170530379-170530618	4.973553	3.817074	4.538685	5.355649	3.862247	3.500982
chr6:170580855-170581406	3.766737	3.184004	2.184011	2.032668	4.851319	4.555724
chr6:170587506-170587716	1.796945	2.840435	1.210654	1.619048	0.915751	0.680272
chr6:170599535-170599748	0.620073	0.741290	0.795735	0.281690	1.444565	1.341382
chr6:170615376-170616122	5.361930	5.761724	4.975689	5.013405	11.316767	15.593369
chr6:170686366-170686543	3.837544	4.063832	3.447285	3.728813	3.802694	2.767209
chr6:170707779-170708330	2.260042	2.610883	2.276293	3.194192	2.163898	3.037149
chr6:170708438-170708739	2.005892	1.981699	1.689284	1.993356	1.405571	3.051054
chr6:170709097-170709350	2.461034	2.080300	3.885577	2.371542	2.052296	2.984593
chr6:170862121-170863707	3.545171	3.451251	2.917477	2.559899	7.638956	10.847466
chr6:170893134-170894065	5.269238	5.050220	4.132607	4.661654	10.018178	10.543853
chr6:170921456-170921721	1.566394	2.515723	1.790854	0.905660	3.047896	4.235657
chr6:171026276-171026573	3.239947	1.949318	2.853393	2.020202	2.978503	1.992716
chr6_apd_hap1:167130-167705	0.820345	0.762777	0.795873	0.486957	2.474916	2.768412
chr6_apd_hap1:904406-904584	1.377995	1.971220	1.428299	0.674157	2.700951	5.847283
chr6_apd_hap1:921174-921501	0.865501	1.287623	1.088478	1.100917	3.293343	5.679337
chr6_apd_hap1:1149947-1150526	1.205722	0.666606	1.053833	0.656304	2.590674	3.559973
chr6_apd_hap1:1274698-1275379	0.443299	0.927429	0.597327	0.704846	1.779058	3.955767
chr6_apd_hap1:1605366-1605678	0.241896	0.168691	0.000000	0.064103	0.616371	1.569859
chr6_apd_hap1:1606041-1606257	0.873515	0.406108	0.392341	0.740741	0.979345	2.362056
chr6_apd_hap1:1606299-1606538	0.868398	1.468106	0.070917	0.585774	2.896685	1.707796
chr6_apd_hap1:1996736-1997067	1.710084	2.173106	1.177736	1.329305	3.253544	5.117455
chr6_apd_hap1:1999486-1999624	0.820345	1.017035	0.614100	0.724638	1.950948	4.732328
chr6_apd_hap1:2000816-2000954	0.957069	0.254259	0.491280	1.014493	5.016723	6.950607
chr6_apd_hap1:2780366-2780689	1.051463	1.466514	0.472267	0.371517	2.560133	4.549188
chr6_apd_hap1:3078267-3078555	0.655136	1.157408	1.000471	0.555556	2.337073	3.826531
chr6_apd_hap1:3089072-3089595	0.865832	1.039885	0.550928	0.420650	2.059126	3.238771
chr6_apd_hap1:3109801-3110490	1.643070	2.266188	1.549777	0.899855	3.265602	3.524777
chr6_apd_hap1:3145153-3145667	0.880993	1.570073	1.022225	1.167315	4.901227	6.392440
chr6_apd_hap1:3460327-3460984	1.579507	1.468664	1.547868	1.491629	5.239433	5.870842
chr6_apd_hap1:3478048-3478600	1.879956	1.334859	0.951855	1.920290	3.518673	5.065070
chr6_apd_hap1:4099190-4099604	0.683620	1.228918	0.409400	0.579710	1.347083	2.908410
chr6_apd_hap1:4108569-4109026	0.949589	1.842681	0.890109	0.612692	2.903552	3.215291
chr6_apd_hap1:4149322-4149502	1.572327	1.169591	0.564972	0.777778	4.594017	4.081632
chr6_cox_hap2:32662-33156	1.298602	0.994389	1.235161	0.647773	2.491436	3.015781
chr6_cox_hap2:96829-97297	1.048218	1.349528	0.579458	0.555556	1.314924	2.878074
chr6_cox_hap2:219662-219835	0.109063	0.608458	0.293916	0.115607	0.778124	0.353899
chr6_cox_hap2:329117-329385	0.211208	0.589159	1.011890	0.373134	2.080941	2.436796
chr6_cox_hap2:354399-354794	0.716503	0.266489	0.472002	0.253165	1.022395	1.549987
chr6_cox_hap2:356718-357365	0.787379	0.813471	0.523931	1.236476	1.723933	3.028105
chr6_cox_hap2:375175-375650	0.436941	1.255771	0.499554	0.968421	2.591093	2.663802
chr6_cox_hap2:386268-387241	0.775660	0.775320	0.609682	0.534430	1.778797	2.810580
chr6_cox_hap2:468317-468820	0.562662	0.732447	0.539138	0.795229	1.643982	1.825780
chr6_cox_hap2:1136424-1136764	0.943396	2.012384	0.947159	0.529412	2.036199	3.901561
chr6_cox_hap2:1195310-1195727	2.850550	2.440153	1.991627	2.014389	3.228187	1.810796
chr6_cox_hap2:1421853-1422438	0.838574	0.719748	0.811242	0.923077	2.728468	3.697890
chr6_cox_hap2:1546841-1547173	1.363946	1.373917	1.429447	0.421687	3.185820	4.118515
chr6_cox_hap2:1693178-1694082	1.273167	1.300264	0.731213	0.818584	2.276208	3.183132
chr6_cox_hap2:1806252-1806713	0.163713	0.837234	0.367661	0.173536	1.042883	2.567621
chr6_cox_hap2:1969222-1969551	0.802890	0.639898	0.206069	0.851064	1.402853	3.225606
chr6_cox_hap2:2036094-2036842	0.781959	1.196172	0.861053	0.641711	1.773961	2.782931
chr6_cox_hap2:2051087-2051482	0.716503	1.243615	0.858185	0.860759	1.752678	5.218289
chr6_cox_hap2:2096861-2097635	1.243235	1.359989	0.897823	1.033592	2.484596	4.482413
chr6_cox_hap2:2126866-2127256	1.064344	0.944669	0.521512	0.974359	1.873767	2.459445
chr6_cox_hap2:2166774-2167110	0.505391	0.261069	0.151332	0.119048	1.087454	1.457726
chr6_cox_hap2:2170658-2170950	0.969243	1.021389	0.870676	0.890411	2.305058	2.725748
chr6_cox_hap2:2197190-2197522	1.477609	1.796660	1.123137	1.144578	3.591288	5.962626
chr6_cox_hap2:2200071-2200215	1.310273	0.852827	2.354049	0.833333	3.872863	4.535148
chr6_cox_hap2:2201037-2201326	1.044591	1.274813	0.469181	0.415225	1.796646	3.530824
chr6_cox_hap2:2223820-2224403	0.841451	0.662032	0.552374	0.617496	2.968729	3.815592
chr6_cox_hap2:2387820-2388225	0.652225	0.606454	0.878845	0.197531	2.516619	2.519526
chr6_cox_hap2:2640705-2641159	1.870169	2.357215	2.090644	1.806167	4.024060	7.102400
chr6_cox_hap2:2679976-2680630	0.548151	0.777939	0.518323	0.366972	1.411433	2.246770
chr6_cox_hap2:2752522-2753297	0.900791	1.041313	0.787315	0.980645	2.307692	2.949309
chr6_cox_hap2:2813334-2813804	1.164191	0.709220	0.865489	0.723404	1.227496	2.561876
chr6_cox_hap2:2837109-2837860	0.979826	1.051230	1.015595	0.532623	4.404384	5.299057
chr6_cox_hap2:2880243-2880387	0.524109	0.487329	0.706215	0.694444	2.804487	3.826531
chr6_cox_hap2:2975345-2975535	0.496524	0.554017	1.159679	1.368421	2.125506	4.296456
chr6_cox_hap2:3019179-3019755	0.655136	1.401072	0.794492	0.729167	3.071581	3.755669
chr6_cox_hap2:3024302-3025110	1.097515	0.759944	0.671254	0.643564	2.475247	3.005657
chr6_cox_hap2:3049630-3049777	0.000000	0.358038	0.461201	0.272109	3.139717	0.277662
chr6_cox_hap2:3052856-3053196	0.277469	0.670795	0.299103	0.529412	2.771493	3.901561
chr6_cox_hap2:3053541-3053788	0.229165	0.710278	0.205860	0.000000	1.635005	3.139718
chr6_cox_hap2:3097456-3098210	1.276212	1.512402	0.921638	1.432361	2.627015	5.900504
chr6_cox_hap2:3129541-3130421	1.029160	1.196172	0.481510	0.772727	2.032343	4.336735
chr6_cox_hap2:3142497-3143471	0.891093	0.936633	0.574253	0.965092	2.310062	3.038176
chr6_cox_hap2:3206879-3207022	0.263887	0.368053	0.355577	0.139860	1.748252	3.282432
chr6_cox_hap2:3207167-3207772	0.530173	0.637959	0.476257	0.495868	1.239669	1.990218
chr6_cox_hap2:3215411-3215557	2.067718	3.124249	1.276991	1.506849	3.688093	3.634331
chr6_cox_hap2:3217093-3217431	1.730490	1.868577	1.755090	1.834320	3.470642	7.728535
chr6_cox_hap2:3273018-3273402	0.835299	1.279240	0.353107	1.197917	3.054888	3.029337
chr6_cox_hap2:3284033-3284368	0.957477	1.728201	0.910701	1.014925	2.296211	4.447152
chr6_cox_hap2:3304739-3305480	1.909709	1.775694	1.326654	0.917679	2.776913	3.525297
chr6_cox_hap2:3340155-3340700	1.211702	1.287623	0.964080	1.174312	3.881440	5.729264
chr6_cox_hap2:3341296-3341534	0.237831	0.221141	0.498504	0.588235	1.939237	0.685989
chr6_cox_hap2:3374970-3375325	1.435025	0.741290	0.381953	0.563380	2.925244	2.242024
chr6_cox_hap2:3379618-3379952	1.468761	1.103057	1.522379	0.718563	1.900046	4.032751
chr6_cox_hap2:3436455-3436766	1.031366	2.087212	1.144477	1.093248	3.400940	4.593477
chr6_cox_hap2:3449515-3450123	1.799901	1.183056	0.947815	0.723684	2.561994	3.121643
chr6_cox_hap2:3566615-3566924	1.831837	3.747232	2.852285	2.071198	6.783670	8.255730
chr6_cox_hap2:3568658-3568919	1.228945	2.083753	1.103968	2.222222	4.715591	7.428258
chr6_cox_hap2:3615857-3617072	1.832440	2.252545	1.408942	1.300412	4.131054	6.332409
chr6_cox_hap2:3628401-3628886	0.739156	0.542594	0.733881	0.494845	2.101507	2.524721
chr6_cox_hap2:3634015-3634442	1.900049	3.081474	1.508356	2.060890	4.458656	4.875018
chr6_cox_hap2:4256748-4257208	0.820345	0.762776	0.736920	0.565217	2.048495	3.416149
chr6_cox_hap2:4265973-4266523	0.548885	0.956938	0.554700	0.654545	1.328671	2.931354
chr6_cox_hap2:4383926-4384907	1.557902	1.502226	1.209420	1.406728	5.077237	6.053798
chr6_cox_hap2:4611781-4612474	0.490076	1.240475	0.660357	0.663781	1.387501	3.445534
chr6_cox_hap2:4620042-4620393	1.236360	1.049633	0.338017	0.170940	2.849003	3.256003
chr6_cox_hap2:4660599-4661196	0.726905	1.116695	0.709764	1.172529	2.544775	5.025126
chr6_cox_hap2:4683190-4683851	0.656524	1.194363	0.435909	0.635401	2.618410	3.674087
chr6_cox_hap2:4700879-4701165	0.989576	0.736106	0.829679	0.559440	2.555137	3.353789
chr6_cox_hap2:4710961-4711201	2.437107	1.169591	0.282486	0.833333	2.644231	4.591837
chr6_cox_hap2:4729333-4729690	1.321283	2.014841	0.379813	1.064426	2.693385	4.687589
chr6_cox_hap2:4734532-4735143	1.914585	1.320814	0.943161	1.145663	3.934282	5.177194
chr6_dbb_hap3:920786-920974	0.401445	0.559910	0.270465	0.425532	0.716039	2.713851
chr6_dbb_hap3:1203435-1203665	1.148482	1.678108	1.842299	0.869565	2.591973	9.139308
chr6_dbb_hap3:1328220-1328799	1.075374	1.272612	0.468370	0.690846	2.424605	3.418984
chr6_dbb_hap3:1587833-1588050	0.434745	0.565931	0.390533	0.276498	0.708968	2.163077
chr6_dbb_hap3:1750778-1751111	0.623265	1.264422	0.407187	0.600601	2.079002	3.677147
chr6_dbb_hap3:1777753-1778055	0.499813	0.813292	0.112246	0.264901	1.018849	2.094878
chr6_dbb_hap3:1817625-1818052	1.104679	0.944985	1.428968	0.374707	3.242659	3.488984
chr6_dbb_hap3:1832287-1833121	0.995430	0.799361	0.508068	0.551559	1.706327	3.083248
chr6_dbb_hap3:1878258-1879257	0.812133	1.018562	0.746509	0.620621	2.271502	4.147004
chr6_dbb_hap3:1908661-1909032	0.864568	0.283728	0.685276	0.215633	1.244039	2.365367
chr6_dbb_hap3:1952242-1952562	0.648585	1.480263	0.423729	0.375000	1.021635	2.997449
chr6_dbb_hap3:1978802-1979123	1.234350	2.186151	1.267226	0.747663	4.493170	5.658338
chr6_dbb_hap3:1981575-1981746	1.324065	2.257105	1.486768	0.584795	4.610886	5.012531
chr6_dbb_hap3:1982884-1983094	0.359389	1.253133	1.129944	1.047619	2.472528	4.373178
chr6_dbb_hap3:2004102-2004386	0.996545	0.803064	0.596801	0.915493	2.369989	4.096004
chr6_dbb_hap3:2005409-2005932	1.046214	0.503170	0.648151	0.420650	2.059126	4.721582
chr6_dbb_hap3:2169841-2169995	1.347709	1.367054	0.880476	1.168831	4.620379	3.047972
chr6_dbb_hap3:2422983-2423666	1.353629	1.078832	1.166340	1.200586	2.703007	4.989990
chr6_dbb_hap3:2462271-2463212	0.661681	0.410165	0.450296	0.552604	1.185318	1.778395
chr6_dbb_hap3:2795133-2795463	0.686106	1.063264	0.308166	0.424242	1.223776	2.968460
chr6_dbb_hap3:2828873-2829232	0.840910	0.733030	0.236061	0.278552	1.982001	3.353988
chr6_dbb_hap3:2873635-2874090	0.829359	1.118180	0.745018	1.494506	2.535926	4.305898
chr6_dbb_hap3:2905707-2906364	0.660521	0.614169	0.567552	0.547945	1.931858	2.795639
chr6_dbb_hap3:2918329-2918574	0.539084	1.145721	0.830163	0.653061	2.119309	2.332361
chr6_dbb_hap3:2993129-2993414	2.648130	1.477378	2.319358	1.754386	3.036437	4.010025
chr6_dbb_hap3:3049008-3049279	0.208870	0.776850	1.063231	0.664207	3.051377	2.485127
chr6_dbb_hap3:3060083-3060433	1.509434	1.253133	1.210654	1.142857	2.637363	4.023324
chr6_dbb_hap3:3068075-3068246	0.551694	1.846722	0.297354	0.467836	2.586595	1.074114
chr6_dbb_hap3:3080619-3081303	1.986097	2.410998	1.362870	1.140351	3.092668	3.371524
chr6_dbb_hap3:3088331-3088650	0.236588	0.164989	0.265661	0.815047	1.265975	2.559017
chr6_dbb_hap3:3115977-3116937	0.648585	0.676170	0.723870	0.520833	1.722757	3.762755
chr6_dbb_hap3:3150624-3151122	0.454649	0.810259	0.714723	0.843373	1.737720	2.827637
chr6_dbb_hap3:3212124-3212536	1.007511	1.107137	0.905052	0.582524	4.154220	4.061819
chr6_dbb_hap3:3225339-3225951	0.924898	1.662653	1.384735	0.588235	2.105329	3.201281
chr6_dbb_hap3:3375188-3375446	2.486471	1.563988	1.182499	2.325582	7.453787	9.254866
chr6_dbb_hap3:3377192-3377467	1.440823	1.531101	1.540832	0.509091	5.314685	4.897959
chr6_dbb_hap3:4087717-4087869	0.496524	0.346260	0.334523	0.000000	2.150810	1.342642
chr6_dbb_hap3:4093728-4094031	1.120867	1.215911	1.230631	0.858086	2.792587	4.310635
chr6_dbb_hap3:4102932-4103286	0.799488	0.892061	0.813942	1.355932	2.444589	2.882509
chr6_dbb_hap3:4449143-4449326	0.412414	0.958681	0.555710	0.437158	1.471206	3.011040
chr6_dbb_hap3:4449503-4449888	0.833129	1.093643	0.880475	0.779221	2.347652	4.081633
chr6_dbb_hap3:4498266-4498728	1.470228	1.784765	1.173967	0.909091	3.496503	5.079954
chr6_dbb_hap3:4520679-4521297	0.549551	0.624539	0.740497	0.614887	1.804830	3.665544
chr6_dbb_hap3:4548295-4548728	0.871498	0.850857	0.704584	0.692841	2.398294	2.450865
chr6_dbb_hap3:4566719-4567182	1.100289	1.364101	0.951788	0.604752	2.575179	4.275576
chr6_dbb_hap3:4572014-4572621	1.212272	1.791959	0.614302	0.527183	4.055253	5.244932
chr6_mann_hap4:903690-903889	0.379255	0.440800	0.425858	0.100503	1.932741	2.974054
chr6_mann_hap4:920792-920962	0.998890	0.825593	1.395813	0.235294	2.488688	5.762305
chr6_mann_hap4:1202585-1202754	1.116445	0.726669	0.702036	0.828402	3.527538	4.951093
chr6_mann_hap4:1231303-1231587	2.391709	1.420806	0.895202	1.690141	2.234561	2.083932
chr6_mann_hap4:1333279-1333820	2.511073	2.075429	1.441148	1.330869	5.189819	7.959561
chr6_mann_hap4:1529490-1529946	0.827541	0.730994	1.189414	1.359649	3.289474	3.983172
chr6_mann_hap4:1642253-1642952	0.593840	0.752955	0.533450	0.343348	1.100473	2.160521
chr6_mann_hap4:1832057-1832503	0.592267	0.786720	0.798054	0.448430	1.336668	2.837009
chr6_mann_hap4:1872096-1872689	0.954532	0.710038	0.743133	0.741990	1.978207	4.336305
chr6_mann_hap4:1887092-1887558	1.255162	1.054137	0.654688	0.686695	2.104655	4.423229
chr6_mann_hap4:1932996-1933699	0.832014	1.272741	0.988500	0.995733	2.352555	6.096322
chr6_mann_hap4:2033217-2033538	2.292365	1.311690	1.584033	0.996885	4.133717	6.548414
chr6_mann_hap4:2036003-2036233	1.804758	1.372998	1.179071	1.304348	4.431438	4.614019
chr6_mann_hap4:2059579-2059846	0.706664	0.657073	0.317400	0.224719	1.872659	4.127494
chr6_mann_hap4:2059977-2060495	0.327821	0.812843	0.490806	0.617761	2.338877	3.427626
chr6_mann_hap4:2474316-2474799	1.914137	1.961425	1.754571	1.407868	3.583373	5.746398
chr6_mann_hap4:2513331-2513514	0.927931	1.821494	0.833565	0.765027	3.152585	3.234081
chr6_mann_hap4:2513805-2514340	1.022747	0.623053	0.918739	0.747663	1.905104	3.089834
chr6_mann_hap4:2857424-2857741	0.476162	0.885494	0.267337	0.504732	2.123271	2.639542
chr6_mann_hap4:2858088-2858364	0.957069	0.572082	0.675510	0.289855	2.299331	4.584443
chr6_mann_hap4:2886108-2886646	0.631269	0.423922	0.567072	0.371747	2.394910	4.058873
chr6_mann_hap4:2930719-2931706	1.204336	1.617519	1.013171	1.276596	3.175902	5.355334
chr6_mann_hap4:2963070-2963599	0.677676	0.795941	0.384480	0.491493	1.635888	2.507619
chr6_mann_hap4:2976205-2976807	0.720868	1.253133	0.760178	0.365449	2.747253	4.915587
chr6_mann_hap4:3013791-3014020	0.741534	0.766107	0.814151	0.873362	2.267383	3.030033
chr6_mann_hap4:3050373-3050701	2.013345	2.192982	2.118644	1.341463	5.393996	6.844201
chr6_mann_hap4:3173425-3173947	1.518109	1.142703	0.779271	0.804598	3.463012	4.965204
chr6_mann_hap4:3488185-3489133	1.015047	1.276927	0.858185	0.886076	2.799416	4.779127
chr6_mann_hap4:3500815-3501029	1.498854	0.819807	1.029621	0.654206	2.695902	5.054358
chr6_mann_hap4:3506048-3506987	1.366367	1.121013	1.010812	1.107561	2.498566	3.238356
chr6_mann_hap4:4269641-4270126	0.778059	0.795804	0.803774	0.618557	1.625694	2.819272
chr6_mann_hap4:4278578-4279132	0.919556	0.601685	0.673071	0.649819	1.666204	2.504973
chr6_mann_hap4:4319377-4319733	0.158999	1.576976	0.666540	1.123595	2.160760	2.293052
chr6_mann_hap4:4393472-4393844	2.231690	1.980758	1.230180	1.344086	2.894954	6.528418
chr6_mann_hap4:4396743-4397811	1.713660	1.264866	1.095030	0.898876	4.897724	6.764504
chr6_mann_hap4:4625507-4625897	0.919207	1.574449	1.086484	0.666667	2.465483	3.401361
chr6_mann_hap4:4629591-4629803	1.156995	1.406819	2.558363	1.698113	4.172714	7.123604
chr6_mann_hap4:4633469-4633648	1.581111	0.784083	0.662816	1.899441	2.363558	4.218447
chr6_mann_hap4:4674198-4674650	1.127066	1.436112	0.937453	1.592920	3.403676	4.560231
chr6_mcf_hap5:166823-167801	0.868156	0.825171	0.779869	0.327198	1.887683	1.961521
chr6_mcf_hap5:920846-921189	1.155179	1.381003	1.383604	0.932945	3.644315	4.224431
chr6_mcf_hap5:1416597-1417078	0.706076	1.130685	1.057120	0.914761	3.198465	3.776147
chr6_mcf_hap5:1839062-1839306	0.850603	0.503307	1.041956	0.655738	2.916141	4.600201
chr6_mcf_hap5:1865837-1866194	1.057027	1.130277	1.281869	0.616246	1.346693	1.829303
chr6_mcf_hap5:1905761-1906556	0.925596	0.772371	0.362435	0.628931	1.935172	2.464382
chr6_mcf_hap5:1906563-1906889	0.578771	1.291572	0.519913	0.184049	1.710713	1.252035
chr6_mcf_hap5:1920905-1921335	0.658183	1.019992	0.709499	0.744186	2.325581	4.413858
chr6_mcf_hap5:1966507-1967483	1.082586	1.168392	0.764101	0.676230	3.152585	4.265641
chr6_mcf_hap5:2040447-2040734	0.986128	0.366771	1.358294	0.418118	1.742160	2.915452
chr6_mcf_hap5:2067016-2067285	2.034089	1.826127	0.819104	1.784387	4.360881	6.221076
chr6_mcf_hap5:2069792-2069950	0.835921	1.443482	0.536366	1.392405	4.138267	5.941617
chr6_mcf_hap5:2071124-2071353	0.988712	0.612886	1.036193	0.960699	2.183406	4.188575
chr6_mcf_hap5:2257671-2257929	1.608893	1.291990	1.379582	0.542636	4.621348	4.666983
chr6_mcf_hap5:2351021-2351237	0.436758	1.137102	0.235405	0.740741	0.445157	1.889645
chr6_mcf_hap5:2507996-2508327	1.653081	2.385117	1.741001	1.389728	4.589821	7.090449
